"Date","State","District","Confirmed","Recovered","Deceased","Other","Tested","Daily_confirmed","Daily_Recovered","Daily_Deceased"
2020-11-12,"Rajasthan","Dausa",1868,1681,15,0,40638,13,1,0
2020-11-12,"Rajasthan","Dholpur",3376,3255,29,0,100181,4,1,0
2020-11-12,"Rajasthan","Dungarpur",2717,2519,28,0,92210,9,6,0
2020-11-12,"Rajasthan","Evacuees",61,61,0,0,NA,0,0,0
2020-11-12,"Rajasthan","Ganganagar",4577,3798,26,0,42615,38,100,0
2020-11-12,"Rajasthan","Hanumangarh",2085,1893,8,0,42144,34,3,0
2020-11-12,"Rajasthan","Italians",2,2,0,0,NA,0,0,0
2020-11-12,"Rajasthan","Jaipur",37660,32016,391,0,579499,475,227,3
2020-11-12,"Rajasthan","Jaisalmer",1345,1133,19,0,58530,30,13,0
2020-11-12,"Rajasthan","Jalore",4439,4195,41,0,126581,38,183,0
2020-11-12,"Rajasthan","Jhalawar",2777,2629,14,0,69767,16,5,0
2020-11-12,"Rajasthan","Jhunjhunu",3400,3099,32,0,82961,35,84,1
2020-11-12,"Rajasthan","Jodhpur",32286,28025,199,0,475480,366,135,2
2020-11-12,"Rajasthan","Karauli",1208,1095,16,0,40540,5,1,0
2020-11-12,"Rajasthan","Kota",12014,11650,116,0,235287,95,147,0
2020-11-12,"Rajasthan","Nagaur",6357,6034,65,0,147868,61,85,1
2020-11-12,"Rajasthan","Other State",189,150,39,0,NA,0,0,0
2020-11-12,"Rajasthan","Pali",7848,7514,76,0,135390,54,24,0
2020-11-12,"Rajasthan","Pratapgarh",954,908,14,0,26874,10,1,0
2020-11-12,"Rajasthan","Rajsamand",2594,2399,33,0,61268,13,8,0
2020-11-12,"Rajasthan","Sawai Madhopur",1206,1069,23,0,56159,10,5,0
2020-11-12,"Rajasthan","Sikar",7151,6702,66,0,115302,71,141,1
2020-11-12,"Rajasthan","Sirohi",2675,2460,26,0,58776,24,1,0
2020-11-12,"Rajasthan","Tonk",2004,1763,27,0,41630,36,4,0
2020-11-12,"Rajasthan","Udaipur",7421,7102,78,0,171382,71,72,1
2020-11-11,"Rajasthan","Ajmer",11299,10553,150,0,182469,141,114,1
2020-11-11,"Rajasthan","Alwar",16374,15898,63,0,179204,115,108,1
2020-11-11,"Rajasthan","BSF Camp",85,85,0,0,NA,0,0,0
2020-11-11,"Rajasthan","Banswara",1546,1431,26,0,31145,0,2,0
2020-11-11,"Rajasthan","Baran",1574,1450,26,0,33609,10,2,0
2020-11-11,"Rajasthan","Barmer",3774,3529,37,0,79566,35,11,0
2020-11-11,"Rajasthan","Bharatpur",6404,5980,97,0,118465,43,57,0
2020-11-11,"Rajasthan","Bhilwara",6262,6032,30,0,112354,34,13,0
2020-11-11,"Rajasthan","Bikaner",15815,14560,148,0,222142,175,61,1
2020-11-11,"Rajasthan","Bundi",1565,1412,9,0,34727,10,3,0
2020-11-11,"Rajasthan","Chittorgarh",2490,2267,31,0,66342,20,13,0
2020-11-11,"Rajasthan","Churu",3257,3037,30,0,93836,27,25,0
2020-11-11,"Rajasthan","Dausa",1855,1680,15,0,40536,10,48,0
2020-11-11,"Rajasthan","Dholpur",3372,3254,29,0,100018,5,2,0
2020-11-11,"Rajasthan","Dungarpur",2708,2513,28,0,91939,35,16,1
2020-11-11,"Rajasthan","Evacuees",61,61,0,0,NA,0,0,0
2020-11-11,"Rajasthan","Ganganagar",4539,3698,26,0,42206,85,101,0
2020-11-11,"Rajasthan","Hanumangarh",2051,1890,8,0,41825,17,92,0
2020-11-11,"Rajasthan","Italians",2,2,0,0,NA,0,0,0
2020-11-11,"Rajasthan","Jaipur",37185,31789,388,0,572823,450,249,1
2020-11-11,"Rajasthan","Jaisalmer",1315,1120,19,0,58364,23,6,1
2020-11-11,"Rajasthan","Jalore",4401,4012,41,0,125420,30,100,0
2020-11-11,"Rajasthan","Jhalawar",2761,2624,14,0,69574,7,5,0
2020-11-11,"Rajasthan","Jhunjhunu",3365,3015,31,0,82565,61,45,1
2020-11-11,"Rajasthan","Jodhpur",31920,27890,197,0,473173,310,188,1
2020-11-11,"Rajasthan","Karauli",1203,1094,16,0,40458,5,2,0
2020-11-11,"Rajasthan","Kota",11919,11503,116,0,234184,113,173,0
2020-11-11,"Rajasthan","Nagaur",6296,5949,64,0,146936,61,93,1
2020-11-11,"Rajasthan","Other State",189,150,39,0,NA,0,0,0
2020-11-11,"Rajasthan","Pali",7794,7490,76,0,134674,46,70,0
2020-11-11,"Rajasthan","Pratapgarh",944,907,14,0,26849,3,1,0
2020-11-11,"Rajasthan","Rajsamand",2581,2391,33,0,61053,29,22,0
2020-11-11,"Rajasthan","Sawai Madhopur",1196,1064,23,0,56062,9,1,0
2020-11-11,"Rajasthan","Sikar",7080,6561,65,0,114728,65,81,1
2020-11-11,"Rajasthan","Sirohi",2651,2459,26,0,58652,35,18,0
2020-11-11,"Rajasthan","Tonk",1968,1759,27,0,41324,14,19,0
2020-11-11,"Rajasthan","Udaipur",7350,7030,77,0,170708,57,60,1
2020-11-10,"Rajasthan","Ajmer",11158,10439,149,0,181018,210,127,0
2020-11-10,"Rajasthan","Alwar",16259,15790,62,0,178250,145,141,1
2020-11-10,"Rajasthan","BSF Camp",85,85,0,0,NA,0,0,0
2020-11-10,"Rajasthan","Banswara",1546,1429,26,0,31019,4,6,0
2020-11-10,"Rajasthan","Baran",1564,1448,26,0,33542,1,8,0
2020-11-10,"Rajasthan","Barmer",3739,3518,37,0,79153,14,16,0
2020-11-10,"Rajasthan","Bharatpur",6361,5923,97,0,117891,44,25,1
2020-11-10,"Rajasthan","Bhilwara",6228,6019,30,0,112077,19,7,0
2020-11-10,"Rajasthan","Bikaner",15640,14499,147,0,221074,110,109,1
2020-11-10,"Rajasthan","Bundi",1555,1409,9,0,34567,15,7,0
2020-11-10,"Rajasthan","Chittorgarh",2470,2254,31,0,65654,1,52,0
2020-11-10,"Rajasthan","Churu",3230,3012,30,0,93223,25,42,1
2020-11-10,"Rajasthan","Dausa",1845,1632,15,0,40463,13,36,0
2020-11-10,"Rajasthan","Dholpur",3367,3252,29,0,99865,1,3,0
2020-11-10,"Rajasthan","Dungarpur",2673,2497,27,0,91633,11,15,0
2020-11-10,"Rajasthan","Evacuees",61,61,0,0,NA,0,0,0
2020-11-10,"Rajasthan","Ganganagar",4454,3597,26,0,41756,76,8,0
2020-11-10,"Rajasthan","Hanumangarh",2034,1798,8,0,41506,32,38,0
2020-11-10,"Rajasthan","Italians",2,2,0,0,NA,0,0,0
2020-11-10,"Rajasthan","Jaipur",36735,31540,387,0,566524,379,211,1
2020-11-10,"Rajasthan","Jaisalmer",1292,1114,18,0,58130,1,11,0
2020-11-10,"Rajasthan","Jalore",4371,3912,41,0,124653,87,97,0
2020-11-10,"Rajasthan","Jhalawar",2754,2619,14,0,69427,10,5,1
2020-11-10,"Rajasthan","Jhunjhunu",3304,2970,30,0,82050,19,27,0
2020-11-10,"Rajasthan","Jodhpur",31610,27702,196,0,471143,278,212,1
2020-11-10,"Rajasthan","Karauli",1198,1092,16,0,40314,3,7,0
2020-11-10,"Rajasthan","Kota",11806,11330,116,0,233495,119,31,0
2020-11-10,"Rajasthan","Nagaur",6235,5856,63,0,145848,78,106,1
2020-11-10,"Rajasthan","Other State",189,150,39,0,NA,0,0,0
2020-11-10,"Rajasthan","Pali",7748,7420,76,0,133927,41,70,0
2020-11-10,"Rajasthan","Pratapgarh",941,906,14,0,26780,0,2,0
2020-11-10,"Rajasthan","Rajsamand",2552,2369,33,0,60896,8,20,0
2020-11-10,"Rajasthan","Sawai Madhopur",1187,1063,23,0,55918,13,4,0
2020-11-10,"Rajasthan","Sikar",7015,6480,64,0,114206,83,150,1
2020-11-10,"Rajasthan","Sirohi",2616,2441,26,0,58445,3,52,0
2020-11-10,"Rajasthan","Tonk",1954,1740,27,0,40983,4,6,0
2020-11-10,"Rajasthan","Udaipur",7293,6970,76,0,170181,55,58,1
2020-11-09,"Rajasthan","Ajmer",10948,10312,149,0,179848,109,108,1
2020-11-09,"Rajasthan","Alwar",16114,15649,61,0,177024,107,100,0
2020-11-09,"Rajasthan","BSF Camp",85,85,0,0,NA,0,0,0
2020-11-09,"Rajasthan","Banswara",1542,1423,26,0,30897,4,0,0
2020-11-09,"Rajasthan","Baran",1563,1440,26,0,33423,10,17,0
2020-11-09,"Rajasthan","Barmer",3725,3502,37,0,78702,27,9,0
2020-11-09,"Rajasthan","Bharatpur",6317,5898,96,0,117339,27,19,0
2020-11-09,"Rajasthan","Bhilwara",6209,6012,30,0,111721,21,70,0
2020-11-09,"Rajasthan","Bikaner",15530,14390,146,0,219429,198,100,1
2020-11-09,"Rajasthan","Bundi",1540,1402,9,0,34392,15,12,0
2020-11-09,"Rajasthan","Chittorgarh",2469,2202,31,0,64820,26,8,0
2020-11-09,"Rajasthan","Churu",3205,2970,29,0,92358,39,11,0
2020-11-09,"Rajasthan","Dausa",1832,1596,15,0,40321,15,10,0
2020-11-09,"Rajasthan","Dholpur",3366,3249,29,0,99651,5,6,0
2020-11-09,"Rajasthan","Dungarpur",2662,2482,27,0,91330,7,12,0
2020-11-09,"Rajasthan","Evacuees",61,61,0,0,NA,0,0,0
2020-11-09,"Rajasthan","Ganganagar",4378,3589,26,0,41208,61,48,0
2020-11-09,"Rajasthan","Hanumangarh",2002,1760,8,0,41095,65,22,0
2020-11-09,"Rajasthan","Italians",2,2,0,0,NA,0,0,0
2020-11-09,"Rajasthan","Jaipur",36356,31329,386,0,560183,345,249,2
2020-11-09,"Rajasthan","Jaisalmer",1291,1103,18,0,57794,15,6,0
2020-11-09,"Rajasthan","Jalore",4284,3815,41,0,123987,81,56,1
2020-11-09,"Rajasthan","Jhalawar",2744,2614,13,0,69286,4,16,0
2020-11-09,"Rajasthan","Jhunjhunu",3285,2943,30,0,81600,38,33,0
2020-11-09,"Rajasthan","Jodhpur",31332,27490,195,0,468868,248,301,1
2020-11-09,"Rajasthan","Karauli",1195,1085,16,0,40151,3,2,0
2020-11-09,"Rajasthan","Kota",11687,11299,116,0,232437,70,156,0
2020-11-09,"Rajasthan","Nagaur",6157,5750,62,0,144772,68,53,1
2020-11-09,"Rajasthan","Other State",189,150,39,0,NA,0,0,0
2020-11-09,"Rajasthan","Pali",7707,7350,76,0,132916,69,11,0
2020-11-09,"Rajasthan","Pratapgarh",941,904,14,0,26755,3,6,0
2020-11-09,"Rajasthan","Rajsamand",2544,2349,33,0,60698,20,18,0
2020-11-09,"Rajasthan","Sawai Madhopur",1174,1059,23,0,55801,3,7,0
2020-11-09,"Rajasthan","Sikar",6932,6330,63,0,113482,68,150,1
2020-11-09,"Rajasthan","Sirohi",2613,2389,26,0,57979,18,9,0
2020-11-09,"Rajasthan","Tonk",1950,1734,27,0,40488,32,7,1
2020-11-09,"Rajasthan","Udaipur",7238,6912,75,0,169442,38,52,0
2020-11-08,"Rajasthan","Ajmer",10839,10204,148,0,179056,115,184,1
2020-11-08,"Rajasthan","Alwar",16007,15549,61,0,176551,117,120,1
2020-11-08,"Rajasthan","BSF Camp",85,85,0,0,NA,0,0,0
2020-11-08,"Rajasthan","Banswara",1538,1423,26,0,30861,2,4,0
2020-11-08,"Rajasthan","Baran",1553,1423,26,0,33404,7,3,0
2020-11-08,"Rajasthan","Barmer",3698,3493,37,0,78506,15,75,0
2020-11-08,"Rajasthan","Bharatpur",6290,5879,96,0,117185,65,45,1
2020-11-08,"Rajasthan","Bhilwara",6188,5942,30,0,111581,43,10,0
2020-11-08,"Rajasthan","Bikaner",15332,14290,145,0,218928,204,336,1
2020-11-08,"Rajasthan","Bundi",1525,1390,9,0,34335,6,5,0
2020-11-08,"Rajasthan","Chittorgarh",2443,2194,31,0,64729,32,9,0
2020-11-08,"Rajasthan","Churu",3166,2959,29,0,92149,9,41,1
2020-11-08,"Rajasthan","Dausa",1817,1586,15,0,40281,14,6,0
2020-11-08,"Rajasthan","Dholpur",3361,3243,29,0,99597,4,3,0
2020-11-08,"Rajasthan","Dungarpur",2655,2470,27,0,91294,18,4,0
2020-11-08,"Rajasthan","Evacuees",61,61,0,0,NA,0,0,0
2020-11-08,"Rajasthan","Ganganagar",4317,3541,26,0,41142,91,2,0
2020-11-08,"Rajasthan","Hanumangarh",1937,1738,8,0,41004,0,8,0
2020-11-08,"Rajasthan","Italians",2,2,0,0,NA,0,0,0
2020-11-08,"Rajasthan","Jaipur",36011,31080,384,0,556092,351,290,2
2020-11-08,"Rajasthan","Jaisalmer",1276,1097,18,0,57600,9,4,0
2020-11-08,"Rajasthan","Jalore",4203,3759,40,0,123873,56,65,0
2020-11-08,"Rajasthan","Jhalawar",2740,2598,13,0,69136,23,4,0
2020-11-08,"Rajasthan","Jhunjhunu",3247,2910,30,0,81505,34,13,0
2020-11-08,"Rajasthan","Jodhpur",31084,27189,194,0,467875,253,277,2
2020-11-08,"Rajasthan","Karauli",1192,1083,16,0,40151,5,4,0
2020-11-08,"Rajasthan","Kota",11617,11143,116,0,231899,81,54,0
2020-11-08,"Rajasthan","Nagaur",6089,5697,61,0,144422,57,57,1
2020-11-08,"Rajasthan","Other State",189,150,39,0,NA,0,0,0
2020-11-08,"Rajasthan","Pali",7638,7339,76,0,132431,49,27,0
2020-11-08,"Rajasthan","Pratapgarh",938,898,14,0,26744,3,3,0
2020-11-08,"Rajasthan","Rajsamand",2524,2331,33,0,60675,18,9,0
2020-11-08,"Rajasthan","Sawai Madhopur",1171,1052,23,0,55761,0,5,0
2020-11-08,"Rajasthan","Sikar",6864,6180,62,0,113279,87,17,0
2020-11-08,"Rajasthan","Sirohi",2595,2380,26,0,57953,12,6,0
2020-11-08,"Rajasthan","Tonk",1918,1727,26,0,40416,17,11,0
2020-11-08,"Rajasthan","Udaipur",7200,6860,75,0,169135,75,112,0
2020-11-07,"Rajasthan","Ajmer",10724,10020,147,0,177806,169,31,1
2020-11-07,"Rajasthan","Alwar",15890,15429,60,0,175516,103,127,0
2020-11-07,"Rajasthan","BSF Camp",85,85,0,0,NA,0,0,0
2020-11-07,"Rajasthan","Banswara",1536,1419,26,0,30791,6,3,0
2020-11-07,"Rajasthan","Baran",1546,1420,26,0,33362,2,8,0
2020-11-07,"Rajasthan","Barmer",3683,3418,37,0,78063,34,28,0
2020-11-07,"Rajasthan","Bharatpur",6225,5834,95,0,116765,39,22,0
2020-11-07,"Rajasthan","Bhilwara",6145,5932,30,0,111273,37,23,0
2020-11-07,"Rajasthan","Bikaner",15128,13954,144,0,217858,181,134,1
2020-11-07,"Rajasthan","Bundi",1519,1385,9,0,34259,3,4,0
2020-11-07,"Rajasthan","Chittorgarh",2411,2185,31,0,63979,30,6,0
2020-11-07,"Rajasthan","Churu",3157,2918,28,0,91625,35,16,1
2020-11-07,"Rajasthan","Dausa",1803,1580,15,0,40181,20,20,1
2020-11-07,"Rajasthan","Dholpur",3357,3240,29,0,99446,4,7,0
2020-11-07,"Rajasthan","Dungarpur",2637,2466,27,0,91140,21,2,1
2020-11-07,"Rajasthan","Evacuees",61,61,0,0,NA,0,0,0
2020-11-07,"Rajasthan","Ganganagar",4226,3539,26,0,40636,79,6,0
2020-11-07,"Rajasthan","Hanumangarh",1937,1730,8,0,40761,31,7,0
2020-11-07,"Rajasthan","Italians",2,2,0,0,NA,0,0,0
2020-11-07,"Rajasthan","Jaipur",35660,30790,382,0,550940,341,461,2
2020-11-07,"Rajasthan","Jaisalmer",1267,1093,18,0,57498,2,9,0
2020-11-07,"Rajasthan","Jalore",4147,3694,40,0,123100,60,11,1
2020-11-07,"Rajasthan","Jhalawar",2717,2594,13,0,68910,7,5,0
2020-11-07,"Rajasthan","Jhunjhunu",3213,2897,30,0,80999,34,17,1
2020-11-07,"Rajasthan","Jodhpur",30831,26912,192,0,465926,221,519,2
2020-11-07,"Rajasthan","Karauli",1187,1079,16,0,40035,5,3,1
2020-11-07,"Rajasthan","Kota",11536,11089,116,0,230877,69,50,0
2020-11-07,"Rajasthan","Nagaur",6032,5640,60,0,143550,63,48,1
2020-11-07,"Rajasthan","Other State",189,150,39,0,NA,0,0,0
2020-11-07,"Rajasthan","Pali",7589,7312,76,0,131974,43,19,0
2020-11-07,"Rajasthan","Pratapgarh",935,895,14,0,26725,1,3,0
2020-11-07,"Rajasthan","Rajsamand",2506,2322,33,0,60479,18,3,0
2020-11-07,"Rajasthan","Sawai Madhopur",1171,1047,23,0,55645,8,2,0
2020-11-07,"Rajasthan","Sikar",6777,6163,62,0,112714,99,113,0
2020-11-07,"Rajasthan","Sirohi",2583,2374,26,0,57723,13,4,0
2020-11-07,"Rajasthan","Tonk",1901,1716,26,0,40098,31,3,0
2020-11-07,"Rajasthan","Udaipur",7125,6748,75,0,168528,32,64,0
2020-11-06,"Rajasthan","Ajmer",10555,9989,146,0,176814,115,100,1
2020-11-06,"Rajasthan","Alwar",15787,15302,60,0,174591,122,202,0
2020-11-06,"Rajasthan","BSF Camp",85,85,0,0,NA,0,0,0
2020-11-06,"Rajasthan","Banswara",1530,1416,26,0,30706,2,1,0
2020-11-06,"Rajasthan","Baran",1544,1412,26,0,33298,11,3,0
2020-11-06,"Rajasthan","Barmer",3649,3390,37,0,77680,42,61,1
2020-11-06,"Rajasthan","Bharatpur",6186,5812,95,0,116362,61,32,0
2020-11-06,"Rajasthan","Bhilwara",6108,5909,30,0,110948,24,11,0
2020-11-06,"Rajasthan","Bikaner",14947,13820,143,0,216502,165,340,0
2020-11-06,"Rajasthan","Bundi",1516,1381,9,0,33865,19,6,0
2020-11-06,"Rajasthan","Chittorgarh",2381,2179,31,0,63339,21,15,0
2020-11-06,"Rajasthan","Churu",3122,2902,27,0,90995,36,73,1
2020-11-06,"Rajasthan","Dausa",1783,1560,14,0,40103,22,31,0
2020-11-06,"Rajasthan","Dholpur",3353,3233,29,0,99237,5,4,0
2020-11-06,"Rajasthan","Dungarpur",2616,2464,26,0,90915,24,5,1
2020-11-06,"Rajasthan","Evacuees",61,61,0,0,NA,0,0,0
2020-11-06,"Rajasthan","Ganganagar",4147,3533,26,0,40494,102,104,0
2020-11-06,"Rajasthan","Hanumangarh",1906,1723,8,0,40411,41,3,0
2020-11-06,"Rajasthan","Italians",2,2,0,0,NA,0,0,0
2020-11-06,"Rajasthan","Jaipur",35319,30329,380,0,545597,307,109,1
2020-11-06,"Rajasthan","Jaisalmer",1265,1084,18,0,57369,12,5,1
2020-11-06,"Rajasthan","Jalore",4087,3683,39,0,121998,61,33,0
2020-11-06,"Rajasthan","Jhalawar",2710,2589,13,0,68677,7,8,0
2020-11-06,"Rajasthan","Jhunjhunu",3179,2880,29,0,80549,30,41,0
2020-11-06,"Rajasthan","Jodhpur",30610,26393,190,0,463944,191,293,1
2020-11-06,"Rajasthan","Karauli",1182,1076,15,0,39926,5,2,1
2020-11-06,"Rajasthan","Kota",11467,11039,116,0,229859,81,29,0
2020-11-06,"Rajasthan","Nagaur",5969,5592,59,0,142650,61,102,1
2020-11-06,"Rajasthan","Other State",189,150,39,0,NA,0,0,0
2020-11-06,"Rajasthan","Pali",7546,7293,76,0,131581,51,74,0
2020-11-06,"Rajasthan","Pratapgarh",934,892,14,0,26689,0,1,0
2020-11-06,"Rajasthan","Rajsamand",2488,2319,33,0,60262,15,9,1
2020-11-06,"Rajasthan","Sawai Madhopur",1163,1045,23,0,55566,0,2,0
2020-11-06,"Rajasthan","Sikar",6678,6050,62,0,112213,94,100,1
2020-11-06,"Rajasthan","Sirohi",2570,2370,26,0,57563,17,4,0
2020-11-06,"Rajasthan","Tonk",1870,1713,26,0,39782,2,2,0
2020-11-06,"Rajasthan","Udaipur",7093,6684,75,0,167975,51,5,0
2020-11-05,"Rajasthan","Ajmer",10440,9889,145,0,176072,110,135,1
2020-11-05,"Rajasthan","Alwar",15665,15100,60,0,173604,102,210,1
2020-11-05,"Rajasthan","BSF Camp",85,85,0,0,NA,0,0,0
2020-11-05,"Rajasthan","Banswara",1528,1415,26,0,30612,7,3,0
2020-11-05,"Rajasthan","Baran",1533,1409,26,0,33246,14,5,0
2020-11-05,"Rajasthan","Barmer",3607,3329,36,0,77295,45,19,0
2020-11-05,"Rajasthan","Bharatpur",6125,5780,95,0,115795,43,31,0
2020-11-05,"Rajasthan","Bhilwara",6084,5898,30,0,110563,28,48,0
2020-11-05,"Rajasthan","Bikaner",14782,13480,143,0,215435,203,120,1
2020-11-05,"Rajasthan","Bundi",1497,1375,9,0,33701,0,7,0
2020-11-05,"Rajasthan","Chittorgarh",2360,2164,31,0,62652,27,30,0
2020-11-05,"Rajasthan","Churu",3086,2829,26,0,90287,45,49,1
2020-11-05,"Rajasthan","Dausa",1761,1529,14,0,40003,36,40,0
2020-11-05,"Rajasthan","Dholpur",3348,3229,29,0,99099,20,10,0
2020-11-05,"Rajasthan","Dungarpur",2592,2459,25,0,90841,11,17,0
2020-11-05,"Rajasthan","Evacuees",61,61,0,0,NA,0,0,0
2020-11-05,"Rajasthan","Ganganagar",4045,3429,26,0,40160,55,39,0
2020-11-05,"Rajasthan","Hanumangarh",1865,1720,8,0,40236,22,31,0
2020-11-05,"Rajasthan","Italians",2,2,0,0,NA,0,0,0
2020-11-05,"Rajasthan","Jaipur",35012,30220,379,0,540615,333,130,1
2020-11-05,"Rajasthan","Jaisalmer",1253,1079,17,0,57149,10,31,0
2020-11-05,"Rajasthan","Jalore",4026,3650,39,0,121329,61,61,1
2020-11-05,"Rajasthan","Jhalawar",2703,2581,13,0,68512,14,2,0
2020-11-05,"Rajasthan","Jhunjhunu",3149,2839,29,0,80036,39,59,1
2020-11-05,"Rajasthan","Jodhpur",30419,26100,189,0,462055,206,310,1
2020-11-05,"Rajasthan","Karauli",1177,1074,14,0,39825,7,5,0
2020-11-05,"Rajasthan","Kota",11386,11010,116,0,228822,53,80,0
2020-11-05,"Rajasthan","Nagaur",5908,5490,58,0,141654,58,110,0
2020-11-05,"Rajasthan","Other State",189,150,39,0,NA,0,0,0
2020-11-05,"Rajasthan","Pali",7495,7219,76,0,131266,55,59,0
2020-11-05,"Rajasthan","Pratapgarh",934,891,14,0,26668,2,2,0
2020-11-05,"Rajasthan","Rajsamand",2473,2310,32,0,60088,15,11,0
2020-11-05,"Rajasthan","Sawai Madhopur",1163,1043,23,0,55445,11,4,0
2020-11-05,"Rajasthan","Sikar",6584,5950,61,0,111709,102,106,1
2020-11-05,"Rajasthan","Sirohi",2553,2366,26,0,57359,17,7,0
2020-11-05,"Rajasthan","Tonk",1868,1711,26,0,39530,20,21,0
2020-11-05,"Rajasthan","Udaipur",7042,6679,75,0,167360,39,30,1
2020-11-04,"Rajasthan","Ajmer",10330,9754,144,0,175305,125,114,0
2020-11-04,"Rajasthan","Alwar",15563,14890,59,0,172615,145,110,1
2020-11-04,"Rajasthan","BSF Camp",85,85,0,0,NA,0,0,0
2020-11-04,"Rajasthan","Banswara",1521,1412,26,0,30511,0,4,0
2020-11-04,"Rajasthan","Baran",1519,1404,26,0,33174,2,6,0
2020-11-04,"Rajasthan","Barmer",3562,3310,36,0,76836,34,5,1
2020-11-04,"Rajasthan","Bharatpur",6082,5749,95,0,115359,45,28,0
2020-11-04,"Rajasthan","Bhilwara",6056,5850,30,0,110346,25,10,0
2020-11-04,"Rajasthan","Bikaner",14579,13360,142,0,214261,179,160,0
2020-11-04,"Rajasthan","Bundi",1497,1368,9,0,33471,13,3,0
2020-11-04,"Rajasthan","Chittorgarh",2333,2134,31,0,62005,5,6,0
2020-11-04,"Rajasthan","Churu",3041,2780,25,0,89820,39,11,1
2020-11-04,"Rajasthan","Dausa",1725,1489,14,0,39762,37,26,0
2020-11-04,"Rajasthan","Dholpur",3328,3219,29,0,98933,0,4,0
2020-11-04,"Rajasthan","Dungarpur",2581,2442,25,0,90616,28,3,0
2020-11-04,"Rajasthan","Evacuees",61,61,0,0,NA,0,0,0
2020-11-04,"Rajasthan","Ganganagar",3990,3390,26,0,39633,72,139,0
2020-11-04,"Rajasthan","Hanumangarh",1843,1689,8,0,39947,16,160,0
2020-11-04,"Rajasthan","Italians",2,2,0,0,NA,0,0,0
2020-11-04,"Rajasthan","Jaipur",34679,30090,378,0,536154,320,271,1
2020-11-04,"Rajasthan","Jaisalmer",1243,1048,17,0,56969,3,7,0
2020-11-04,"Rajasthan","Jalore",3965,3589,38,0,120540,42,56,1
2020-11-04,"Rajasthan","Jhalawar",2689,2579,13,0,68306,9,25,0
2020-11-04,"Rajasthan","Jhunjhunu",3110,2780,28,0,79609,46,15,0
2020-11-04,"Rajasthan","Jodhpur",30213,25790,188,0,460183,185,201,1
2020-11-04,"Rajasthan","Karauli",1170,1069,14,0,39779,13,5,0
2020-11-04,"Rajasthan","Kota",11333,10930,116,0,228009,72,101,0
2020-11-04,"Rajasthan","Nagaur",5850,5380,58,0,140794,65,100,1
2020-11-04,"Rajasthan","Other State",189,150,39,0,NA,0,0,0
2020-11-04,"Rajasthan","Pali",7440,7160,76,0,130909,54,12,0
2020-11-04,"Rajasthan","Pratapgarh",932,889,14,0,26626,0,6,0
2020-11-04,"Rajasthan","Rajsamand",2458,2299,32,0,59924,11,16,0
2020-11-04,"Rajasthan","Sawai Madhopur",1152,1039,23,0,55344,0,4,0
2020-11-04,"Rajasthan","Sikar",6482,5844,60,0,111139,98,101,1
2020-11-04,"Rajasthan","Sirohi",2536,2359,26,0,57249,14,21,0
2020-11-04,"Rajasthan","Tonk",1848,1690,26,0,39378,28,7,0
2020-11-04,"Rajasthan","Udaipur",7003,6649,74,0,166817,45,86,1
2020-11-03,"Rajasthan","Ajmer",10205,9640,144,0,174125,159,110,1
2020-11-03,"Rajasthan","Alwar",15418,14780,58,0,171526,99,147,0
2020-11-03,"Rajasthan","BSF Camp",85,85,0,0,NA,0,0,0
2020-11-03,"Rajasthan","Banswara",1521,1408,26,0,30387,0,5,0
2020-11-03,"Rajasthan","Baran",1517,1398,26,0,33125,0,3,0
2020-11-03,"Rajasthan","Barmer",3528,3305,35,0,76497,31,73,0
2020-11-03,"Rajasthan","Bharatpur",6037,5721,95,0,114970,30,78,0
2020-11-03,"Rajasthan","Bhilwara",6031,5840,30,0,110042,30,17,0
2020-11-03,"Rajasthan","Bikaner",14400,13200,142,0,213164,198,120,1
2020-11-03,"Rajasthan","Bundi",1484,1365,9,0,33229,12,1,0
2020-11-03,"Rajasthan","Chittorgarh",2328,2128,31,0,61333,4,8,0
2020-11-03,"Rajasthan","Churu",3002,2769,24,0,89297,37,10,0
2020-11-03,"Rajasthan","Dausa",1688,1463,14,0,39498,50,24,1
2020-11-03,"Rajasthan","Dholpur",3328,3215,29,0,98757,5,1,0
2020-11-03,"Rajasthan","Dungarpur",2553,2439,25,0,90331,0,4,1
2020-11-03,"Rajasthan","Evacuees",61,61,0,0,NA,0,0,0
2020-11-03,"Rajasthan","Ganganagar",3918,3251,26,0,39164,94,2,0
2020-11-03,"Rajasthan","Hanumangarh",1827,1529,8,0,39485,36,6,0
2020-11-03,"Rajasthan","Italians",2,2,0,0,NA,0,0,0
2020-11-03,"Rajasthan","Jaipur",34359,29819,377,0,531080,331,104,1
2020-11-03,"Rajasthan","Jaisalmer",1240,1041,17,0,56821,10,7,0
2020-11-03,"Rajasthan","Jalore",3923,3533,37,0,119799,23,4,0
2020-11-03,"Rajasthan","Jhalawar",2680,2554,13,0,68048,10,5,0
2020-11-03,"Rajasthan","Jhunjhunu",3064,2765,28,0,79098,30,35,0
2020-11-03,"Rajasthan","Jodhpur",30028,25589,187,0,458138,201,189,1
2020-11-03,"Rajasthan","Karauli",1157,1064,14,0,39697,0,3,0
2020-11-03,"Rajasthan","Kota",11261,10829,116,0,226955,65,49,0
2020-11-03,"Rajasthan","Nagaur",5785,5280,57,0,139914,61,91,0
2020-11-03,"Rajasthan","Other State",189,150,39,0,NA,0,0,0
